"textEmbedding","resposta"
"RT #mention: Michael Jackson - Love Never Felt So Good  ",0
"so can anyone lend me 600$ thxx",0
"the veggie burgs at my work actually taste alright its a good day",0
"#mention this was APRIL!",0
"#mention your stuff is always good tbh",0
"RT @sdbeertalk: Thanks #mention for taking our photo for #mention June edition! #mention #mention #mention https:/a?|",0
"Is it a micro-aggression to tell a patient that its harder to place an IV on a dark skinned person or nah?",0
"Same people who helped u getin up ,, b hating u wen u get dere",0
"?????? Twitter peeps! I need to learn how to divide my time amongst all my social media accounts. ",0
"RT #mention: It all boils down to this: Cabalist (Masonic) Jews are creating the world in their own image. Usurping Gods place. https:/a?|",0
"RT #mention: We are heartbroken. Christina was so beautiful and bright. Her family &amp; friends are in our prayers. ",0
"RT @GARVEYTHECHOSEN: We spreading at a rapid rate now?? ",0
"RT @GARVEYTHECHOSEN: Cool niggaz dont care bout all that extra shit",0
"RT @justawestindies: What you allow, is what will continue.",0
"RT #mention: I aint begging nobody to fuck with me!",0
"#mention Labels are for Jam Jars",0
"@The_Stud_Life your picslip tho ?",0
"Street sweeper ?",0
"RT #mention: Never confuse ego with courage. It makes you underestimate the opposition and leads to your defeat faster than anything #Rea?|",0
"RT #mention: I think its time for a follow spree..??????? xjadex",0
"RT #mention: Worst staff ever experienced at #mention ? if youre out in Amsterdam dont go there lol ???? bloody awful! xjadex",0
"RT #mention: Thanks for all your votes so far lovelies ? Lets keep going! Leigh x  &amp;  ?????? https:/a?|",0
"RT #mention: Tonight was one of my most favourite shows ever ????? thank you Italian mixers! So excited for Switzerland tomorrow! Nanitea?|",0
"RT #mention: Changing lives one person at a time  go to my FB / Blog,msg for info ha?|",0
"&amp;Gunna ??? at 201 thuggin today . Court dates lawyer paid . Damn its been 4 months . Coming home soon tho ? I miss you ?",0
"Find us outside the Royal Conservatory of Music today until 3pm!  #mention #mention",0
"Wish My Phone Charged As Fast As It Dies..",0
"RT #mention: mtv rolling in they grave.",0
"RT #mention: why that 9 year old girl singing tiller? what boy took her lunchables and broke her heart.",0
"Fell Asleep For An Hour Earlier and Now I Cant Sleep At All",0
"That Was Almost 12 Hours Ago",0
"RT #mention: How am I not sleepy at all",0
"Cianna is a trip ?",0
"I swear every night I close at subway theres the craziest fucking customers who try to come in after close ?",0
"All relationships fail because people dont know how to act over social media",0
"bitches be straight chopped !",0
"i dont play with my god kids , watch this !",0
"ive been tryna humble myself but now i gotta be this girl up AGAIN",0
"RT #mention: My mother always said everybody aint yah friend",0
"Idk if Im crazy or actually putting two &amp; two together",0
"@_JahzieBabyy whats wrong??",0
"#mention Gwens son Shaun here.  In Anchorage to take care of Moms things, very sad. She loved all of her Twitter friends! Plz pass it on.",0
"#mention hiWendi,that was the 1st tweet of my life! Was able to access thru moms iPad.aweek of laughs and tears.workis done thx!",0
"#mention pastor at funeral said she loved it here so much she never left.",0
"#mention one more thing. I spread her ashes at Beluga Point with the sun in the sky and with the wind racing. Heavenly..",0
"#mention #mention Kim, Gwens son Shaun here.plz tell all in Redeye and TCM groups that she loved you all! Thx for upcoming tribute 7/1!",0
"lol whats twitter",0
"#mention about as nonexistent as my penis",0
"@sharklmao shark i missed u holy heck hi good u",0
"#mention When will  be back? I miss yall.",0
"I think he meant change for a dollar, cause thats the only change Ive seen since he got put on!",0
"Im lying, Ive seen more than that but you know what I mean, Ha!",0
"Just join the NRA! Stop acting scared, niggas get killed and framed everyday B, you tough, right? you just seen your first one dont be next",0
"Let your love be stronger than your hate! Use your mind, you are great.",0
"#mention brewing till 4ish.. Roll thru here",0
"#mention perfect! Cant wait brother",0
"Blessed are you when people insult you, persecute you and falsely say all kinds of evil against you because of me",0
"#mention #mention not my thing",0
".#mention Our national debt is $18 trillion and growing. Whats your fiscal plan to secure Americas economic future? ",0
".#mention Our national debt is $18 trillion and growing. Whats your fiscal plan to secure Americas economic future? ",0
"RT #mention: Morning #mention Pop in to see us on Saturday for quality preloved childrens clothes, Toys &amp; Equipment xx :) ha?|",0
"a?oYesterday is not ours to recover, but tomorrow is ours to win or lose.\" Lyndon B. Johnson",0
"RT #mention: If I died today, I would already have all the love and luck a boy could wish for. Rest of my life is just trying to sharea?|",0
"a?oa?oJust because you fail once doesnt mean youre gonna fail at everything.a??  ? Marilyn Monroe",0
"a?oa?oThe man who moves a mountain begins by carrying away small stones.a??  ? Confucius",0
"a?oGreat works are performed not by strength but by perseverance.\" Samuel Johnson",0
"FAIRY TALE ROMANCE Wedding Gift Set Embellished Picture Frame Engagement Present #mention ",0
"WTF!! People are fucking crazy!!",0
"Cascading Silver Leaves and Amazonite Gemstones Necklace Maple Leaves Among An Early Frost Handmade Nature Jewelry @txgulfcoastcreations",0
"#mention cumin thru ???",0
"a?oCorrection does much, but encouragement does more.\" Johann Wolfgang von Goethe",0
"RT #mention: emoest band ever #mention",0
"RT #mention: When your dad lets you put on Black Veil Brides in the car ? #mention #mention #mention #mention #mention @blackvea?|",0
"Some pics from last night by Tim Roberts of Dubarray &amp; Vaguely Human",0
"My heart goes out to the Officers and their families. , youre in my prayers. ???",0
"RT #mention: Stop the world, I want to get off. ",0
"RT @VictoryaBlack: The best gift from the best friend Nastya!  https:a?|",0
"Monica Donovan  We have your wallet. Email us contact@vtbrewfest.com",0
"Im done, haa! That was word for word.",0
"RT #mention: I need to road trip to Devils Den soon!",0
"#mention Happy Birthday, Jared! Youre amazing. And you make my ? happy. Have an awesome day, sweetie. ?? ",0
"RT #mention: Be happy with what you have, while working for what you want.",0
"RT #mention: The first word spoken on the moon was a?oOkay.a??",0
"RT #mention: At work, forcing a smile even when you are upset results in emotional exhaustion, poorer physical health, and decreased job satisa?|",0
"RT #mention: Spending money on others results in more happiness than spending it on yourself.",0
"RT #mention: Most teenagers are treated like children but expected to act like adults",0
"RT #mention: a?oPisanthrophobiaa?? is the fear of trusting people due to bad past experiences.",0
"RT #mention: 70% of people check their Twitter when they wake up, which is a sign of addiction.",0
"#mention hey get ahold of me asap",0
"Im missing so many of my clothes I could cry ",0
"Tonights festivities are long over due",0
"But I wont see bae ?",0
"RT #mention: I need to stop spending money on stupid shit and start saving money instead . ?",0
"Happy bday Queen ? I love u so much ? #mention",0
"RT @McGunnersite: Just saw 2 people jogging outside &amp; it inspired me to get up &amp; close the blinds.",0
"RT @McGunnersite: If you see something beautiful in someone, speak it.",0
"RT #mention: People make it difficult to like people.",0
"RT #mention: Some people have an emptiness in their souls that cant be filled. You risk depleting your own soul by continuing to try.",0
"RT #mention: Creativity scoffs at rules.",0
"RT #mention: Beautiful hearts always shine the brightest after tragedy.",0
"Thinking, not space, is the final frontier. Boldly go where youve never gone before.",0
"RT #mention: RT if you feel left behind.",0
"I wont tell a soul if you cry I can hold you while you cry you know",0
"Always a pleasure when #mention stops in to visit with the Brewers and see how their businesses are doing.",0
"Cant wait for this holiday on Saturday! ?????",0
"Cold cases old friends its a cold game shouldnt of played with me nigga ?",0
"Does tequila qualify as a hobby?",0
"#mention hi bug ?",0
"RT @InManyFanbases: Excited about  #mention?",0
"Bill Clinton got his dick sucked 20 yrs ago and people are still talking about it. I hope one day I give a blow job that has that impact",0
"RT #mention: Its not even funny how much I need to see #mention or #mention live my best friend was right beside them anda?|",0
"Will eventually get off of here",0
"RT @MeaveSavannah: My dad just told me he likes listening to #mention",0
"RT #mention: Roy gassing up some Boss Bare lager! If you had to commit to drinking only cask or keg, which would you choose? Why? htta?|",0
"RT #mention: \"What bank are you w- \" ",0
"RT @kay24s_: \" I got you\"   Ah just shut up man",0
"RT #mention: OH MY GAWD I THINK ILL LOVE THIS BAND GAAWD #mention",0
"#mention THATS MY GIRL",0
"header (c) #mention",0
"RT #mention: What all resilient people have in common #mention #mention #mention #mention #mention httpa?|",0
"#mention Love you too??",0
"Twins! OMG! That is so awesome! Congratulations to #mention and #mention! ?????",0
"OMG! Welcome to Twitter, #mention! I dont have to tell you how awesome you are, because, obviously lol. And the plus, youre so hot. ???",0
"RT @21XV_: you cannot change a person who doesna?Tt see an issue in their actions.",0
"RT #mention: 5,00  A?139, Full colour, with Free P&amp;P  htta?|",0
"RT #mention: Enjoy your game #mention ladies  hta?|",0
"RT #mention: Feeling  instore today:)  htta?|",0
"RT #mention: Making serious headway on our autumn edition out early Sept. We are so lucky to keep meeting great  folka?|",0
"RT #mention: Personal Training available in a 1-2-1 Studio  httpa?|",0
"RT #mention: happily recommend to any small and growing business, give honest advice and respond quickly  a?|",0
"hey everyone, im switching accounts so follow my new gaga account #mention!!",0
"#mention Thanks for the mention! An honor to be included in the Taste Winners Gallery! Hoping to get in again this year! ",0
"RT #mention: cop: Do you know why I pulled you over? me [typing this] Hang on",0
"RT #mention: I just dont understand how nothing ever gets done around here.   *drinks 11th glass of wine*  *checks 8 social media sitea?|",0
"RT @OfficialMizGin: My diet plan is watching people cook delicious food on TV and being too lazy to make it.",0
"RT #mention: I cant do this anymore   -me, not doing anything",0
"RT #mention: Trump Cable Network 2017 lineup: White Roots (mini series) The Holocaust Retold (starring Mel Gibson) The Right View (w/ Pa?|",0
"RT @OfficialMizGin: Movie relationships:  1) meet  2) hate each other  3) fall in love  In real life:  1) meet  2) hate  3) Facebook stalka?|",0
"RT #mention: If I got $1 when GOP said Benghazi I would be A) richer than Trump B) not that rich C) giving $ to  D) all the aa?|",0
"My new twitter is #mention. Follow me there to keep getting the best big boob content #mention",0
"Follow my new account if you give a shit #mention Im still an egg and shit. Zero fucks.",0
"A Squatty Potty might have saved Elviss life.",0
"RT #mention: #mention ? miyashita haruka and her teammates cried after losing to usa. You did well haruka ?.",0
"Havent been on Twitter in almost a month. ",0
"Let yourself be silently drawn by the stronger pull of what you really .  ~ Rumi ",0
"And I almost went to work wearing two different color shoes. I see you Tuesday",0
"Let the waters settle and you will see the moon and the stars mirrored in your own being. ~ Rumi ",0
"#mention cant wait to celebrate this collab with you guys and us #mention!",0
"were live. send us ur pics bcmakeouts@gmail.com",0
"#mention some delicious fresh food for sure:-)",0
"Whurr is jay z ",0
"These awards been on for hellas shit ",0
"One last fuck it up go riri ",0
"These faces Rihanna making lol",0
"I just fell off the couch #mention omgg",0
"Mfz aint think Drake was gone show up cause of meek was in the building SIKEE ",0
" was lit af good job mtv lol",0
"RT #mention: Honestly dont think Ill find anyone to love me forever. Im stubborn, hard to handle&amp; I get super jealous. Getting usa?|",0
"#mention #mention #mention Awesome - hope you enjoy Mandarin IPA!",0
"RT #mention: Thank you for all the birthday wishes today and I saw the trend its really nice of you guys ?",0
"#mention destroyed my liver in GAY! But its been a smashing weekend ??",0
"RT #mention: Happy birthday Payno #mention",0
"Forgot I had a twitter",0
"RT #mention: Come to #mention at 9pm tomorrow and join the  fun! All food will be Mealshare items!  httpa?|",0
"#mention why do you keep looking at my Twitter when you dont follow me lmao thats creepy",0
"#mention lol yeah ok",0
"I have no self control when it comes to joining fantasy leagues. Im in like 6",0
"#mention keep us posted #mention",0
"RT #mention: Tropical storm and chill?",0
"The Dallas Cowboys are ass",0
"Follow my new account --&gt; #mention",0
"RT @SportsbySharona: #mention #mention I also keep thinking about #mention too. Miss them both",0
"RT #mention: ..I didnt know. RT #mention: This is the time of year when #mention would get to talking about good ole footbala?|",0
"Love you daddy, always.",0
"we are officially on Instagram. follow @bc_makeouts for a smacking good time",0
"Cum in my mouth",0
"Seeing Jorge tear up made me cry. Hes my favorite  ",0
"#mention at the start of October ?",0
"RT #mention: Follow my new account --&gt; #mention",0
"Who tf got the time to dress up and get all them damn shots and angles ?",0
"#mention whats the difference?",0
"RT #mention: #mention you could be abstinent by default, maybe youre just not getting any sex at the moment.. celibacy is a vowa?|",0
"#mention again, I ask why is that hard to believe? Lol",0
"#mention you know niggas/broads always lying on the tl",0
"Cant wait to watch school of Rock in London at Christmas ????",0
"Im cashing out on a promise ring to myself, a vow of celibacy..",0
"&amp;if I end up fcking w you &amp;we have sex that I enjoy, we are getting married mf. Sorry abt what you thought mf",0
"RT #mention: When your bro finishes paternity leave and you cant give him energy, a pillow or more time off, you use #mention. https:/a?|",0
"My header says Im a stupid fucking whore",0
"Follow me #mention  ",0
"I want a new Twitter but I want my @ name still the same ?",0
"RT #mention: man RT #mention: This is the time of year when #mention would get to talking about good ole football. Miss you ma?|",0
"RT #mention: I wish the homie #mention were here with us on twitter  to see ap State handling the VOLS.  ",0
"For all those wishing daddy was here, Hes here in spirit! Watching football with us &amp; Cracking up on his twitter feed. TRULY MISSED",0
"RT @Dada5Billion: #mention Indeed!",0
"#mention I will be pleased to be in contact with you.",0
"#mention happy B day Bee Diddy",0
"Ive gotten to that age where when I see a cute guy I automatically look at his left hand to see if he has a wedding band ",0
"Monday, Tuesday &amp; Wednesday next week we are closed to finish our refurbishment, the NEW Shepherd &amp; Dog will be back open Thursday the 22nd",0
"RT #mention: Just want to make it clear I wasnt involved in the Jolie-Pitt split. Please respect my privacy. Also, I just had a Crunca?|",0
"#mention by river Dale",0
"This mf taking about I know you getting Me something for my birthday um no",0
"#mention #mention #mention thank you for making us aware of this. We will certainly look into how this happened.",0
"RT #mention: New wonder grammar school in your area soon, with miracle ingredient which improves the education of those who are nota?|",0
"RT #mention: A5: In 1803 the first recorded pot of gumbo was served. Over 200 years later, wea?Tre still enjoying this southern classa?|",0
"RT #mention: SIDE NOTE: If youre on  &amp; dont have a #mention profile, I encourage you to check it out! Theyre great suppoa?|",0
"I myself am made entirely of flaws, stitched together with good intentions. - Augusten Burroughs ",0
"#mention @vidneofiverr its the nature of the beast. So many users feel like that they have to up themselves to the nth power",0
"What we obtain too cheap, we esteem too lightly. - Thomas Paine ",0
"Your life does not get better by chance, it gets better by change. - Jim Rohn ",0
"I havent been on Twitter the whole time I Been in Chicago",0
"@cyn_citii he a lame for telling you that man",0
"RT @boujiee__: my phone can be on 4% &amp; ill still use it as if its on 50.",0
"@cyn_citii take him out and treat him how you want to be treated",0
"@cyn_citii oh god do yo thang",0
"You cant make time; so those who waste the least, achieve the most. - Tim Fargo ",0
"RT #mention: CHRIST be all around me",0
"RT #mention: I instantly know what type of person someone is within minutes of meeting them and my intuition is NEVER wrong about them",0
"#mention ~lmfaoo I even forget ya rass had Twitter hoe",0
"~Wrongest ting Mikey do was lemme he on Twitter ??????",0
"RT @_100it: Anythang dont kill me, make me better",0
"RT @_100it: Take my freedom for the moment but it aint fo-ever",0
"RT @_100it: Niggas fakin only gonna inspire",0
"RT #mention: #mention now niggas got so many jokes ??????",0
"Happiness is the best revenge.",0
"RT #mention: So now that the vocal right and the vocal left are well-represented in British politics, what about absolutely everyone ea?|",0
"#mention The rest of us are middle of the throat - epiglottisarians",0
"Good luck tonight #mention ",0
"icon (c) #mention  header (c) #mention",0
"RT #mention: There is a tiny bit of this Scottish Tory household which is forever Balls. Well done, sir.  #mention",0
"If ?ou want to live a hap? life, tie it to a goal, not to people or things.",0
"Were all too bus? wishing something was different in our lives to realize that most of what we have is good; Great actuall?.",0
"#mention Oo ok you like it?",0
"#mention Im shooting out!",0
"#mention ok will do",0
"RT #mention: Poor America. It must be hard deciding between a competent, experienced woman and a lying, xenophobic, unpredictable, da?|",0
"Tired af I hope work not slow today ?",0
"RT #mention: \"In Libya, Yemen, even Syria, peace is not impossible. But it wont be achieved by dropping bombs from 30,00 feet.\" @a?|",0
"RT #mention: The murders just doesnt stop in this city its sad",0
"#mention It wont let me apparently I yell  it a lot",0
"RT #mention: #mention CUS ? i be like why tf she yellin lmfao",0
"Sometimes ?our heart needs more time to accept what ?our mind alread? knows.",0
"see when I go back to school I already know Ill have an apartment of my own or with my bestfriend so these problems with never happen",0
"cus I really wish my roommate would be on twitter talking shit ratting on me bout my grass Id get put right out cus I drag her",0
"RT #mention: Bad cramps?   Smoke a blunt. Theyll go right away.",0
"RT #mention: I CANT BREEVE RT #mention: I accidentally sent this to my little sisters first grade teacher but I meant sick omg https:/a?|",0
"RT #mention: All u got is yo self period",0
"#mention we winning out the rest of the season",0
"RT #mention: Whoever counted me out dont know how to count??",0
"Care less, smile more.",0
"Never forget ?esterda?, but alwa?s live for toda?. Because ?ou never know what tomorrow can bring, or what it can take awa?.",0
"Is there a physical release for Perfect Illusion?",0
"My dad sprayed Jean Paul Gaultier2 (squared) on and I can smell it from three rooms away smh",0
"#mention it has two notes only: vanilla and musk. I got it years ago but I never wore it. You decide if it smells good or not! ?",0
"#mention oh yeah its been discontinued but you can find it online for dirt cheap.",0
"#mention if you cant find it smell Pi by Givenchy its similar but not very close",0
"#mention thanks",0
"Happiness will onl? come to those who appreciate what the? alread? have.",0
"Last night was smashing ????",0
"RT #mention: Direct deposits &gt;&gt;&gt;&gt;&gt; good morning texts",0
"RT #mention: I think I think too much",0
"FOLLOW ME ON MY NEW ACCOUNT  #mention  #mention",0
"RT #mention: Let me finish up Luke Cage",0
"I need coffee",0
"#mention #mention Fifa 17 tournament hosted by #mention this Sunday 4pm! A?5 entry, A?100+ prize pot! Free pint if you reg. in advance",0
"#mention Fifa 17 tournament hosted by #mention this Sunday 4pm! A?5 entry, A?100+ prize pot! Free pint if you reg. in advance",0
"RT #mention: im not scared of clowns bc thats all i associate myself with",0
"RT #mention: A lot of people doubt me &amp; I still believe in them..",0
"RT #mention: yall dont get tired of doing the same shit youve been doing for years?",0
"RT #mention: The guys at my job be waiting for me to walk pass they be salty when they see that flat ass ??",0
"#mention nice! Thanks for stopping by ?",0
"RT #mention: Its only right Gucci mane open up the hip hop awards",0
"RT #mention: GUCCI ICY AF FOR THIS",0
"#mention ooh yea! Howd you like them?!",0
"Watch out NYC!!",0
"Attention all: The jumping castle has been canceled today due to the wet weather we are experiencing. We will keep you posted from day2day",0
"Chocolate desserts come in many delicious forms. Indulge your sweet side with our chocolate cake! R35 a slice of cake and cup of tea/coffee",0
"RT #mention: Thank you #mention #mention #mention for being rock stars this week! Everyone check them out! #NorthTea?|",0
"#mention #mention #mention ?? come back and see us soon! Glad you had a good time!",0
"@UfcManchester we do a private screening in our poker room tickets are A?5pp",0
"Not been able to drive is a killer!! Fuck these crutches and stitches ?",0
"icon (c) @osnapitzjasmin header (c) @desavento",0
"Fifa 17 tournament hosted by #mention today 4pm! A?5 entry, A?100+ prize pot! Free pint if you reg. in advance",0
"RT #mention: I usually dont comment on things like this, but with all due respect, please dont make Eternal Sunshine into a tv show.",0
"Drinking #mention at the National Press Club! Dressed up for #mention great group of people!",0
"RT #mention: Happy Friday everyone ? #mention #mention #mention #mention #mention #mention @Fusiona?|",0
"RT #mention: When u know u being used as a pawn to further the idea that \"not all cops are bad cops\" but if u say no ull get shot for resistia?|",0
"#mention krissteenn ?????? thank you ??",0
"#mention eyy g! Thanks a lot an I hope you and your family are doing good as well! And well do .. Keep doing your thang ????",0
"#mention thank you very much ! I Hope The Same goes to you ?",0
"#mention  THE legendary Rawan Ahahaha thank you very much! Tell your parents I said hey and especially my bA|?",0
"#mention thanks lil man! ??Hope youre doing good too! Stay blessed and take care of your big sis..",0
"#mention eyy thanks for believing my man! If thats what God wants then so be it!! Stay tuned nd thx again. I hope ur doing good ???",0
"#mention miss you more by and thank you ???",0
"#mention your #mention tweets have amused the hell out of me all season. Ill buy you a round or two if we ever end up at the same bar",0
"RT #mention: Why are there still so many with closed minded people? Love not division is the answer. Racist Van Job Posting: https:/a?|",0
"RT #mention: Why are there still so many with closed minded people? Love not division is the answer. Racist Van Job Posting: https:/a?|",0
"Boyf turns 21 in 5 days ????",0
"RT #mention: Hate having work right after school because that just makes me hate both even more",0
"I dont want anybody that think that they have to change themselves to be with me , just be yourself ??",0
"Taught Tee how to finesse these niggas , aint shid for free baby girl",0
"RT #mention: Smokin the fattest fatty in existence for you on your C Day #mention",0
"RT #mention: You Me At Six played No One Does It Better &amp; I remember downloading it legally from Tubidy onto my Blackberry. Reliveda?|",0
"SHOUTOUT TO MY STATION #mention  ???",0
"#mention we are deleting all local pages. Follow #mention for all the fun stuff!",0
"I seriously dont know why I even have this Twitter but whatever",0
"RT #mention: When someone calls ur man hun / babe and ur just like ?? Who r u talking to cause I KNOW it aint my mann",0
"#mention nice  picture",0
"Thanks #mention #mentioncares for the crappy reception and pixelated display  is getting ruined",0
"RT #mention: 11)  Abrahams  had no  business  being at that  meeting, either  to discuss  student  protests  or to  discuss the  chargia?|",0
"RT #mention: 12) Also, Abrahams did NOT deny that he discussed the charging of Gordhan - formally or informally - with Zuma and  Minista?|",0
"RT #mention: SA withdrawing F ICC shouldnt be a problem but SA Gvt terrible record of injustice sliding to police state  we cant justa?|",0
"RT #mention: #mention #mention I think you are better than that, just read the full statement and point out the contradictia?|",0
"RT #mention: am in Swaziland and am asked: \"who is Jackson Mthembu?\" He is the chief whip of ANC - I respond. \"No, he cant be an ANC memba?|",0
"RT #mention: Masutha says it never occurred to him that a meeting with Shaun Abrahams  at Luthuli House would be problematic. Thats vea?|",0
"Its been a hard few weeks and its seemed like forever, but I finally got my results back this morning and Im clear of cancer! ",0
"#mention Hi Nate, sorry to hear that. We can assure you that we have a system in place and would love to further discuss this with you.",0
"RT @jaigeeh: So Shelby , you cheat on him . He cheats on you w| a demonic witch . You kill him . &amp; then you chant , I didnt mean to ? ? #Aa?|",0
"Thank you all for the wonderful words! Were so glad so many of you enjoyed the service. And we hope there will be someone to fill the gap.",0
"Follow me on my new account #mention",0
"Cash only on our bar tonight guys sorry, our card readers are down ?",0
"&lt; HIS MERRY MEN &gt;  &lt; TONIGHT! &gt;  &lt; WITH NEW ACOUSTIC SESSIONS KICKING OFF FROM 4PM &amp; SPECIALS &gt;",0
"If you are not willing to risk the usual, you will have to settle for the ordinary. - Jim Rohn",0
"Everything should be made as simple as possible, but not simpler. - Albert Einstein",0
"Feel your emotions, Live true your passions, Keep still your mind. - Geoffrey M. Gluckman",0
"13 Things Thatll Make You Say \"Wait Why Is This Happening\" .twitter.com/s36P2DYgK8",0
"14 Total Maniacs That CANNOT Be Trusted Around Food .twitter.com/3uYFwGki78",0
"It doesnt bother me AT ALL when someone would rather post shit on their snap story rather than respond to my text ?? ",0
"\"Procrastinators actively look for distractions, particularly ones that dont take a lot of commitment on their part,\" - Hara Estroff Marano",0
"\"You cant live your life for other people. Youve got to do whats right for you, even if it hurts some people you love.\" - Nicholas Sparks",0
"Lux tomorrow heavy #mention",0
"RT #mention: BREAKING: A federal judge in North Carolina has ruled that the state illegally dropped voters from registration listsa?|",0
"RT #mention: Theyre ending Workaholics. Once again thank you 2016. Your record is impeccable (thats sarcasm, 2016. You ruin everya?|",0
"RT #mention: People: \"Open up to me. Im always here to listen.\"  Me: *opens up*  People: \"You have no reason to feel that way\"  Me:a?|",0
"RT #mention: Cubs win the WS after 108 Years, Trump or Hillary will be our next President and the Raiders have a winning record.. Were alla?|",0
"RT #mention: Anyone else planning to wake up on Election Day and take a shot?",0
"@essex_blogger this is because we changed our menu and removed the pasta dish for the quinoa, this has already been amended",0
"RT #mention: If Trump wins Im leaving the country.  If Hillary wins Im leaving the country.  This is not a political post, I just wana?|",0
"Lets see if I can stay consistent with tweeting now ",0
"the real winner of the election is the voyager space probe which is currently traveling at 62,137km away from earth into space",0
"Sure @getpokecoinsGO. That would be great. The more languages its available in the better.",0
"everything is such a mess",0
"Sticky cocky pudding!! HOWLING ? ",0
"RT #mention: Do the things you enjoy the most and hang out with the people you enjoy the most.",0
"RT #mention: Everyone has three lives: a public life, a private life, and a secret life",0
"RT #mention: Your taste in music is something that develops through experience and is not something you are born with.",0
"RT #mention: A beautiful face attracts more partners than a beautiful body, according to a scientific survey.",0
"so confused about things ?",0
"RT #mention: Thanks #mention for a lovely lunch today. Came in with my 2 teenage daughters, had great food and excellent servica?|",0
"#mention the set menu in available all day Monday to Thursday and on Friday lunch times until December",0
"Joy comes in the morning.",0
"#mention hey Ryan! We miss you too. We are actually doing live music now on Fridays!",0
"How you BROKE but you always got money for weed ??",0
" when somebody use to get called to the office, everybody in the class was like \"ooh\" !",0
"16&amp;Pregnant. 15&amp;Fucking. 14&amp;sucking. 13&amp;Licking. 12&amp;Fingering. 11&amp;Rubbing. 10&amp;Touching. 9&amp;Kissing ..Welcome to our Fucked up generation..",0
"Bitches be lookin like Akon talkin bout ?Team Lightskin\"..",0
"Too many good single girls, too many hoes taken.",0
"Why do some girls gotta be so extra. Always walkin down the halls in school with they loud ASS mouth! Bitch, go to class!",0
"A subtweet will f*ck a guilty persons mind up!",0
"RT #mention: India, thank you for one of the greatest nights of our lives #mention  #mention https:a?|",0
"The annual Vermont Brewers Festival will take place July 21  and July 22, 2017 at Burlingtona?Ts Waterfront Park.",0
"RT #mention: Toast is needs a better name. Its too good to just be called \"Toast\" It needs to be called something like \"Breadapeng\"",0
"&lt;DONT MISS THE AWESOME LINE UP FOR MOTOR ROOM THIS WEEKEND!!&gt; &lt;LATINAOTEAROA - TONIGHT!&gt; &lt;HIGH LIFE - TOMORROW NIGHT!&gt;",0
"Thanks for having us #mention ",0
"RT #mention: Dog: every time I bark at the doorbell everyone gets mad at me Dog to dog: but what if this time its a murderer httpsa?|",0
"RT #mention: Kom op #mention???????working hard to get back!!",0
"#mention Our new blog will unveil all - keep watch!",0
"@Ianpalmersound Keep watch - our new blog will be out soon!",0
"Follow me on my new account #mention #mention    ",0
"#mention you are a kind soul, buddy.",0
"#mention #mention  We would love you to please come do a demo at #mention  at the #mention  Hotel sometime .",0
"#mention #mention #mention Sorry thats not us :)",0
"RT #mention: Were showing the #mention Box Office clash between #mention &amp; Eric Molina this Sat Night. Stacked undera?|",0
"#mention yes we will be.",0
"#mention #mention Isnt a fundamental pillar of our democracy the separation of government and media?",0
"#mention #mention Why is the #mention paying CTV News to cover certain topics and events?",0
"#mention I didnt know you made that much money to lie.",0
"#mention see no responses to these tax payers who pay for your salary? The party just blurts out miss information and hope it works.",0
"@SarahRitchieCTV #mention #mention WOW, just made my point here. You should just hold hands already. #mention",0
"RT #mention: Im pretty sure cows are a myth",0
"SHOCKING! Where are these animals coming from? Please SHARE this everywhere.",0
"RT #mention: Wed talk about forever and how wed share our lives, it never crossed my mind Id be without you here tonight. #JasonMica?|",0
"RT #mention: hijacking  from behemoth JL. Our #mention  are genuinely most thoughtful makers you can find! e.a?|",0
"YES YES YES!! CAN WE GET 5,00 LIKES FOR FUTURE PRESIDENT TRUMP??",0
"Do people still use this? Lol",0
"RT #mention: The uIowa main library is more crowded than Target was on Black Friday #mention",0
"#mention do you have a link to read the details? thanks",0
"Lets lay up and ask eachother questions all night !",0
"Thats really my honey ???",0
"Here at work , eyes burning",0
"The Obamas just released their Christmas Card, and people are noticing something really..fishy.",0
"#mention Yes. Its a trademark conflict on the mark of \"SHED BREWING.\" Logos arent relevant, just the trademark of \"SHED BREWING\"",0
"#mention Its similar to someone trademarking Budweiser and another brewery calling itself Barnbudweiser.",0
"#mention \"Eve Brewing\" and \"St. Eve Brewing\" would probably run into conflicts too.",0
"RT #mention: Introducing Barrel-aged Bretthead, our all-Citra IPA fermented with Brettanomyces and aged in Tom Cat Gin barrels #vtba?|",0
"RT #mention: Its TONIGHT a?c16122016a?c  at #mention with  bringing you the R&amp;B, Hip Hop, Trap, Twerk, moma?|",0
"RT #mention: I spy THE UPSIDE-DOWN LABEL ON THE CAN MARKED GOLDEN TICKET  &amp; WIN A FREE SHIRT FROM THE BREWERY  #crafta?|",0
"#mention #mention Thanks, Ross! Jason, Id love to hear what youve got cooking. Big fan of what youve built.",0
"This weather.",0
"Any luck w that @otsitsya",0
"goodmorning monday!",0
"Eternally delayed flights #mention today aboard #mention flights. After traveling nearly 24 hours from Thailand - thanks!",0
"RT #mention: Hop on a  to experience the @CapeTownBig7. @KirstenboschNBG is stop 20 on our Blue Mini Peninsula Tour: https:a?|",0
"Shoutout to my station #mention Im home n the music makes absolute sense. We are for the ppl ALWAYS ?",0
"#mention #mention a plan must b made",0
"homesweethome.",0
"posted my selfie, i look bad omg",0
